epoch,phase,train_loss,train_dice_loss,train_ce_loss,train_div_loss,train_push_loss,train_pull_loss,val_mean_fg_dice,lr,epoch_time_s,val_dice_LV,val_dice_RV,val_dice_LA,val_dice_RA,val_dice_Myocardium,val_dice_Aorta,val_dice_PA
75,B,-0.21857,0.05022,0.03654,64.73617,-0.969859,0.63297,0.81457,4.39e-05,29.8,0.7429,0.8424,0.9167,0.7722,0.8059,0.9216,0.7003
76,B,-0.22056,0.0499,0.03604,63.53563,-0.970297,0.632354,,4.07e-05,29.5,,,,,,,
77,B,-0.22233,0.04927,0.03565,62.4914,-0.97026,0.631416,,3.75e-05,30.0,,,,,,,
78,B,-0.22399,0.04872,0.03528,61.61836,-0.970422,0.630395,,3.44e-05,29.8,,,,,,,
79,B,-0.22515,0.04862,0.03509,60.85857,-0.97058,0.62971,,3.15e-05,31.4,,,,,,,
80,B,-0.21974,0.04844,0.03497,67.23113,-0.969108,0.623502,0.8266,2.86e-05,29.5,0.7633,0.8579,0.9274,0.7914,0.8126,0.925,0.7085
81,C,-0.22155,0.0477,0.03375,66.37793,-0.969321,0.624041,,2.59e-05,20.3,,,,,,,
82,C,-0.22196,0.04729,0.03359,66.34641,-0.969503,0.624,,2.34e-05,20.4,,,,,,,
83,C,-0.2207,0.04861,0.03378,66.34954,-0.968477,0.624003,,2.09e-05,20.6,,,,,,,
84,C,-0.2226,0.04668,0.03325,66.32467,-0.969786,0.624016,,1.86e-05,20.6,,,,,,,
85,C,-0.22241,0.04676,0.03312,66.358,-0.969442,0.624038,0.83198,1.63e-05,20.4,0.752,0.8748,0.9247,0.7964,0.8283,0.9266,0.7211
86,C,-0.22252,0.04671,0.03304,66.34107,-0.969498,0.624024,,1.43e-05,20.3,,,,,,,
87,C,-0.22222,0.04699,0.03335,66.33676,-0.969486,0.624065,,1.23e-05,20.6,,,,,,,
88,C,-0.22249,0.04657,0.03302,66.35253,-0.969276,0.624001,,1.05e-05,21.4,,,,,,,
89,C,-0.2227,0.04637,0.03302,66.349,-0.969486,0.623978,,8.9e-06,21.2,,,,,,,
90,C,-0.22277,0.0463,0.033,66.35343,-0.969523,0.623959,0.82807,7.3e-06,20.9,0.7565,0.8641,0.9276,0.7945,0.8183,0.9227,0.7128
91,C,-0.2229,0.04622,0.03283,66.33823,-0.969516,0.62399,,6e-06,20.7,,,,,,,
92,C,-0.22273,0.04641,0.03278,66.34858,-0.969352,0.624025,,4.7e-06,20.6,,,,,,,
93,C,-0.22288,0.04635,0.03283,66.33247,-0.969589,0.623982,,3.6e-06,20.4,,,,,,,
94,C,-0.22306,0.04606,0.03274,66.3381,-0.969596,0.62399,,2.7e-06,20.6,,,,,,,
95,C,-0.22258,0.04651,0.03294,66.34476,-0.9693,0.624008,0.8296,1.8e-06,20.4,0.754,0.8684,0.926,0.7964,0.8244,0.9209,0.7171
96,C,-0.22286,0.04622,0.03297,66.33637,-0.969588,0.624032,,1.2e-06,20.4,,,,,,,
97,C,-0.22298,0.04617,0.03277,66.34989,-0.969611,0.624041,,7e-07,20.5,,,,,,,
98,C,-0.22312,0.04605,0.03258,66.32333,-0.969524,0.624016,,3e-07,20.4,,,,,,,
99,C,-0.22309,0.04605,0.03274,66.35247,-0.969691,0.62403,,1e-07,20.5,,,,,,,
100,C,-0.22288,0.04624,0.03283,66.35732,-0.969545,0.624011,0.82906,0.0,20.6,0.7511,0.8706,0.9255,0.7983,0.8194,0.9238,0.7147
