epoch,phase,train_loss,train_dice_loss,train_ce_loss,train_div_loss,train_push_loss,train_pull_loss,val_mean_fg_dice,lr,epoch_time_s,val_dice_LV,val_dice_RV,val_dice_LA,val_dice_RA,val_dice_Myocardium,val_dice_Aorta,val_dice_PA
90,C,2.87012,0.0635,0.04599,284.93801,-0.678147,0.676273,0.81597,7.3e-06,29.3,0.7226,0.8306,0.9205,0.7911,0.8556,0.9228,0.6687
91,C,2.87044,0.06336,0.04589,284.98069,-0.678107,0.67627,,6e-06,29.3,,,,,,,
92,C,2.87048,0.0629,0.04572,285.01728,-0.678114,0.676252,,4.7e-06,29.4,,,,,,,
93,C,2.86887,0.06314,0.04583,284.83762,-0.678119,0.6763,,3.6e-06,29.5,,,,,,,
94,C,2.86861,0.06262,0.04536,284.86204,-0.678115,0.676297,,2.7e-06,29.5,,,,,,,
95,C,2.87043,0.06311,0.04566,285.00368,-0.678006,0.676228,0.81534,1.8e-06,29.4,0.7198,0.8307,0.9201,0.7914,0.855,0.9214,0.669
96,C,2.87008,0.06289,0.04584,284.97219,-0.678189,0.676266,,1.2e-06,29.5,,,,,,,
97,C,2.86841,0.06263,0.04549,284.83401,-0.678086,0.676316,,7e-07,29.5,,,,,,,
98,C,2.87034,0.06278,0.04568,285.01114,-0.678094,0.676238,,3e-07,29.3,,,,,,,
99,C,2.86915,0.06262,0.04558,284.90556,-0.678152,0.676269,,1e-07,29.4,,,,,,,
100,C,2.87,0.06297,0.04547,284.97827,-0.678145,0.67625,0.81538,0.0,29.5,0.7183,0.8325,0.9209,0.7937,0.8547,0.922,0.6656
